Portfolio Name,Company Name,Asset Name,Sub-industry,Asset Type,Latitude,Longitude,Address,Asset ID,Country,Country Code,Realm,Biome,Ecosystem Functional Group,River Basin,Priority,Sensitive Locations,Biodiversity Importance (Aggregated),High Ecosystem Integrity (Aggregated),Decline in Ecosystem Integrity (Aggregated),Physical Water Risk (Aggregated),Ecosystem Services Provision (Aggregated)
SFI,Can Tho Mineral And Cement Jsc,Can Tho - Hau Giang Cement Co Ltd,Diversified Metals & Mining,Mining,9.955604,105.847626,,17634,Vietnam,VNM,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Tonle Sap freshwater swamp forests,Mekong,0,0.5818,0.1447,0.4384,0.4861,0.7719,0.5818
SFI,Capitol Aggregates Inc,Capitol Aggregates Inc,Diversified Metals & Mining,Mining,29.546941,-98.420966,,17635,United States,USA,Nearctic,"Temperate Grasslands"",""Savannas & Shrublands",Texas blackland prairies,Gulf of Mexico (450),0,0.5852,0.7137,0.5852,0.486,0.5,0.3686
SFI,Cement Australia Holdings Pty Ltd,Cement Australia Holdings Pty Ltd,Diversified Metals & Mining,Mining,-23.792892,151.15498,,17636,Australia,AUS,Australasia,Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Australia (501),0,0.5335,0.4584,0.9345,0.4881,0.483,0.5335
SFI,Cement Australia Holdings Pty Ltd,Cement Australia Holdings Pty Ltd,Diversified Metals & Mining,Mining,-41.331127,146.416556,,17637,Australia,AUS,Australasia,Temperate Broadleaf & Mixed Forests,Tasmanian temperate rain forests,Tasmania,1,0.8214,0.7796,0.8214,0.5214,0.4462,0.8236
SFI,Cement Australia Holdings Pty Ltd,Cement Australia Holdings Pty Ltd,Diversified Metals & Mining,Mining,-32.204599,115.778059,,17638,Australia,AUS,Australasia,"Mediterranean Forests"",""Woodlands & Scrub",Southwest Australia woodlands,Australia (506),1,0.8929,0.8929,0.6425,0.3124,0.932,0.7577
SFI,Cement Australia Holdings Pty Ltd,Cement Australia Holdings Pty Ltd,Diversified Metals & Mining,Mining,-27.41312,153.141054,,17639,Australia,AUS,Australasia,Temperate Broadleaf & Mixed Forests,Eastern Australian temperate forests,Australia (501),1,0.7503,0.9752,0.7503,0.3333,0.5227,0.722
SFI,Cement Australia Holdings Pty Ltd,Cement Australia Holdings Pty Ltd,Diversified Metals & Mining,Mining,-34.470535,150.901862,,17640,Australia,AUS,,,,Australia (502),1,0.8284,0.8297,0.7606,0.4178,0.5851,0.8284
SFI,Cement Australia Holdings Pty Ltd,Cement Australia Holdings Pty Ltd,Diversified Metals & Mining,Mining,-32.055833,115.9159,,17641,Australia,AUS,Australasia,"Mediterranean Forests"",""Woodlands & Scrub",Southwest Australia woodlands,Australia (506),1,0.7466,0.9221,0.6737,0.5361,0.7466,0.7449
SFI,Cement Corp Of India Ltd,Cement Corp Of India Ltd,Diversified Metals & Mining,Mining,26.020467,93.766061,,17642,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Brahmaputra Valley semi-evergreen forests,Brahmaputra,1,0.7696,0.6654,0.8771,0.7696,0.7082,0.5782
SFI,Cement Corp Of India Ltd,Cement Corp Of India Ltd,Diversified Metals & Mining,Mining,17.333482,77.484197,,17643,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests,Bay of Bengal (254),0,0.545,0.0296,0.545,0.5202,0.8355,0.1594
SFI,Cement Corp Of India Ltd,Cement Corp Of India Ltd,Diversified Metals & Mining,Mining,30.521323,77.661101,,17644,India,IND,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,Yamuna,0,0.4595,0.3136,0.3281,0.4595,1,0.3434
SFI,Cement Corp Of India Ltd,Cement Corp Of India Ltd,Diversified Metals & Mining,Mining,24.540356,74.773539,,17645,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,Yamuna,0,0.5463,0.0861,0.5463,0.5041,1,0.174
SFI,Cement Corp Of India Ltd,Cement Corp Of India Ltd,Diversified Metals & Mining,Mining,22.00256,82.408211,,17646,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests,Mahanadi,0,0.5483,0.0685,0.5483,0.4881,0.75,0.3678
SFI,Cement Corp Of India Ltd,Cement Corp Of India Ltd,Diversified Metals & Mining,Mining,17.183522,77.347377,,17647,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests,Bay of Bengal (254),0,0.5329,0.0691,0.5329,0.5287,0.8355,0.1486
SFI,Cement Industries Sabah Sdn Bhd,Cement Industries Sabah Sdn Bhd,Diversified Metals & Mining,Mining,6.083915,116.130332,,17648,Malaysia,MYS,,,,Borneo (531),1,0.7648,0.7414,0.7648,1,0.4944,0.7122
SFI,Cement Investment And Development Company,Firoozkooh Cement Co,Diversified Metals & Mining,Mining,35.828219,52.839301,,17649,Iran,IRN,Palearctic,Temperate Conifer Forests,Elburz Range forest steppe,Iranian Plateau,1,0.7927,0.5635,0.895,0.5356,0.7927,0.5436
SFI,Cement Investment And Development Company,North Cement Co,Diversified Metals & Mining,Mining,35.699016,51.786417,,17650,Iran,IRN,Palearctic,Temperate Conifer Forests,Elburz Range forest steppe,Iranian Plateau,1,0.7102,0.572,0.7102,0.4065,0.75,0.351
SFI,Cement Investment And Development Company,Bushehr International Mortar Co,Diversified Metals & Mining,Mining,27.739943,52.171476,,17651,Iran,IRN,Palearctic,Deserts & Xeric Shrublands,South Iran Nubo-Sindian desert and semi-desert,Persian Gulf,1,0.7338,0.0288,0.8055,0.4741,0.7338,0.1359
SFI,Cement Investment And Development Company,Kerman Cement Co Inc,Diversified Metals & Mining,Mining,30.233922,56.908398,,17652,Iran,IRN,Palearctic,Montane Grasslands & Shrublands,Kuh Rud and Eastern Iran montane woodlands,Iranian Plateau,0,0.5011,0.017,0.8494,0.5011,0.5,0.1564
SFI,Cement Investment And Development Company,Mazandaran Cement,Diversified Metals & Mining,Mining,36.638397,53.333561,,17653,Iran,IRN,Palearctic,Temperate Broadleaf & Mixed Forests,Caspian Hyrcanian mixed forests,Caspian Sea (221),1,0.7115,0.7386,0.6293,0.461,0.7115,0.4738
SFI,Cementeria Costantinopoli Srl,Cementeria Costantinopoli Srl,Diversified Metals & Mining,Mining,40.952214,15.6704,,17654,Italy,ITA,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",South Apennine mixed montane forests,Adriatic Sea (652),1,0.7185,0.7185,0.4862,0.3936,1,0.5469
SFI,Cementerie Aldo Barbetti Spa,Cementerie Aldo Barbetti Spa,Diversified Metals & Mining,Mining,43.363781,12.547341,,17655,Italy,ITA,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Italian sclerophyllous and semi-deciduous forests,"Tyrrhenian Sea, Ligurian Sea",1,0.6189,0.6189,0.5873,0.4081,1,0.581
SFI,Cementerie Aldo Barbetti Spa,Cementerie Aldo Barbetti Spa,Diversified Metals & Mining,Mining,44.458914,12.235399,,17656,Italy,ITA,Palearctic,Temperate Broadleaf & Mixed Forests,Po Basin mixed forests,Adriatic Sea (652),1,0.9211,0.9261,0.5721,0.3455,0.9211,0.349
SFI,Cementir Holding Nv,Compagnie Des Ciments Belges Sa,Diversified Metals & Mining,Mining,50.600652,3.486634,,17657,Belgium,BEL,Palearctic,Temperate Broadleaf & Mixed Forests,European Atlantic mixed forests,Schelde,1,0.6088,0.6088,0.3965,0.342,1,0.396
SFI,Cementir Holding Nv,Aalborg Portland Holding A/S,Diversified Metals & Mining,Mining,57.061731,9.977316,,17658,Denmark,DNK,Palearctic,Temperate Broadleaf & Mixed Forests,Baltic mixed forests,"Jutland, Zealand, Funen",0,0.588,0.682,0.5281,0.4151,0.588,0.5033
SFI,Cementir Holding Nv,Sinai White Portland Cement Co,Diversified Metals & Mining,Mining,30.727486,33.776028,,17659,Egypt,EGY,Palearctic,Deserts & Xeric Shrublands,Arabian desert,Mediterranean Sea (693),1,0.8162,0.6491,0.9114,0.5229,0.8162,0.4465
SFI,Cementir Holding Nv,Aalborg Portland Malaysia Sdn Bhd,Diversified Metals & Mining,Mining,4.523339,101.078734,,17660,Malaysia,MYS,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Peninsular Malaysian rain forests,Perak,1,0.7587,0.8723,0.7587,0.4033,0.4321,0.6406
SFI,Cementir Holding Nv,Cimentas Izmir Cimento Fabrikasi Tas,Diversified Metals & Mining,Mining,40.575669,43.007643,,17661,Turkey,TUR,Palearctic,"Temperate Grasslands"",""Savannas & Shrublands",Eastern Anatolian montane steppe,Kura & Aras,0,0.5,0.1477,0.8372,0.4983,0.5,0.3957
SFI,Cementir Holding Nv,Cimentas Izmir Cimento Fabrikasi Tas,Diversified Metals & Mining,Mining,38.663862,39.235352,,17662,Turkey,TUR,Palearctic,Temperate Broadleaf & Mixed Forests,Eastern Anatolian deciduous forests,Euphrates & Tigris in Europe,1,0.6133,0.6133,0.7593,0.5112,0.5,0.3683
SFI,Cementir Holding Nv,Cimentas Izmir Cimento Fabrikasi Tas,Diversified Metals & Mining,Mining,38.427047,27.217029,,17663,Turkey,TUR,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Aegean Sea (667),1,0.915,0.9557,0.5696,0.4192,0.915,0.5395
SFI,Cementir Holding Nv,Cimentas Izmir Cimento Fabrikasi Tas,Diversified Metals & Mining,Mining,41.79704,26.702448,,17664,Turkey,TUR,Palearctic,Temperate Broadleaf & Mixed Forests,Balkan mixed forests,Maritsa River,1,0.7207,0.7207,0.5745,0.4132,0.75,0.2491
SFI,Cementir Holding Nv,Lehigh White Cement Co,Diversified Metals & Mining,Mining,31.482109,-97.240875,,17665,United States,USA,Nearctic,"Temperate Grasslands"",""Savannas & Shrublands",Texas blackland prairies,Gulf of Mexico (450),0,0.461,0.1908,0.6051,0.461,0.4513,0.3853
SFI,Cementir Holding Nv,Lehigh White Cement Co,Diversified Metals & Mining,Mining,39.94794,-76.76876,,17666,United States,USA,Nearctic,Temperate Broadleaf & Mixed Forests,Northeast US Coastal forests,North Atlantic (447),0,0.4299,0.0571,0.5464,0.3226,0.3813,0.4299
SFI,Cemento Polpaico Sa,Cemento Polpaico Sa,Diversified Metals & Mining,Mining,-33.15077,-70.831814,,17667,Chile,CHL,Neotropic,"Mediterranean Forests"",""Woodlands & Scrub",Chilean Matorral,South Pacific (379),1,0.6917,0.6541,0.6917,0.4104,1,0.5453
SFI,Cemento Polpaico Sa,Cemento Polpaico Sa,Diversified Metals & Mining,Mining,-36.978684,-73.174564,,17668,Chile,CHL,Neotropic,Temperate Broadleaf & Mixed Forests,Valdivian temperate forests,South Pacific (379),1,0.6957,0.7458,0.6957,0,0.3698,0.647
SFI,Cemento Polpaico Sa,Cemento Polpaico Sa,Diversified Metals & Mining,Mining,-23.096319,-70.413517,,17669,Chile,CHL,Neotropic,"Mediterranean Forests"",""Woodlands & Scrub",Chilean Matorral,South Pacific (380),1,0.726,0.726,0.9289,0.5273,0.5222,0.1742
SFI,Cemento Ultracem,Cemento Ultracem,Diversified Metals & Mining,Mining,10.936768,-74.854354,,17670,Colombia,COL,Neotropic,Deserts & Xeric Shrublands,Guajira-Barranquilla xeric scrub,Caribbean Sea (302),1,0.7489,0.7489,0.748,0.4792,0.5534,0.8249
SFI,Cemento Vallenato,Cemento Vallenato,Diversified Metals & Mining,Mining,10.407833,-73.157651,,17671,Colombia,COL,Neotropic,Deserts & Xeric Shrublands,Guajira-Barranquilla xeric scrub,Magdalena,1,0.8971,0.921,0.86,0.5088,0.4348,0.8971
SFI,Cementos Avellaneda Sa,Cementos Avellaneda Sa,Diversified Metals & Mining,Mining,-36.982432,-60.243942,,17672,Argentina,ARG,Neotropic,"Temperate Grasslands"",""Savannas & Shrublands",Humid Pampas,Rio de la Plata,1,0.7126,0.0606,0.7702,0.4621,0.7126,0.5896
SFI,Cementos Avellaneda Sa,Cementos Avellaneda Sa,Diversified Metals & Mining,Mining,-32.862443,-66.850896,,17673,Argentina,ARG,Neotropic,"Tropical & Subtropical Grasslands"",""Savannas & Shrublands",Dry Chaco,"Salado, Colorado & Negro",0,0.5368,0.4339,0.9191,0.5368,0.5,0.4377
SFI,Cementos Barrero Sa,Cementos Barrero Sa,Diversified Metals & Mining,Mining,37.276257,-5.992723,,17674,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Southwest Iberian Mediterranean sclerophyllous and mixed forests,Guadalquivir,1,0.8926,0.8926,0.5264,0.3697,1,0.4848
SFI,Cementos Bio Bio Sa,Cementos Bio Bio Sa,Diversified Metals & Mining,Mining,-23.780668,-70.318803,,17675,Chile,CHL,Neotropic,Deserts & Xeric Shrublands,Atacama desert,South Pacific (380),1,0.7737,0.2808,0.9318,0.5097,0.7737,0.1658
SFI,Cementos Bio Bio Sa,Cementos Bio Bio Sa,Diversified Metals & Mining,Mining,-36.744254,-73.118689,,17676,Chile,CHL,Neotropic,Temperate Broadleaf & Mixed Forests,Valdivian temperate forests,South Pacific (379),1,0.6204,0.9641,0.6068,0,0.3772,0.6204
SFI,Cementos Bio Bio Sa,Cementos Bio Bio Sa,Diversified Metals & Mining,Mining,-34.866335,-71.139321,,17677,Chile,CHL,Neotropic,"Mediterranean Forests"",""Woodlands & Scrub",Chilean Matorral,South Pacific (379),1,0.6598,0.3045,0.6598,0.5052,0.75,0.6002
SFI,Cementos Bio Bio Sa,Cementos Bio Bio Sa,Diversified Metals & Mining,Mining,-33.596748,-71.588465,,17678,Chile,CHL,Neotropic,"Mediterranean Forests"",""Woodlands & Scrub",Chilean Matorral,South Pacific (379),1,0.6683,0.8806,0.6683,0.6216,0.4855,0.4442
SFI,Cementos Bsa,Cementos Bsa,Diversified Metals & Mining,Mining,-33.380072,-70.695526,,17679,Chile,CHL,Neotropic,"Mediterranean Forests"",""Woodlands & Scrub",Chilean Matorral,South Pacific (379),1,0.7105,0.7105,0.6878,0.396,1,0.5968
SFI,Cementos Del Norte Sa De Cv,Cementos Del Norte Sa De Cv,Diversified Metals & Mining,Mining,15.706281,-87.93079,,17680,Honduras,HND,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Central American dry forests,Caribbean Sea (468),1,0.7008,0.7229,0.7008,0.4559,0.5697,0.6371
SFI,Cementos Del Oriente Sa,Cementos Del Oriente Sa,Diversified Metals & Mining,Mining,5.749404,-72.910142,,17681,Colombia,COL,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Magdalena Valley montane forests,Magdalena,1,0.828,0.9679,0.828,0.5147,0.2923,0.8253
SFI,Cementos El Molino Sl,Cementos El Molino Sl,Diversified Metals & Mining,Mining,40.560984,-1.338218,,17682,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,Ebro,1,0.7783,0.7012,0.7783,0.4907,1,0.3584
SFI,Cementos Especiales De Las Islas Sa,Cementos Especiales De Las Islas Sa,Diversified Metals & Mining,Mining,27.750631,-15.673154,,17683,Spain,ESP,,,,North Atlantic (109),1,0.8118,0.9529,0.6425,0.0292,0.5,0.8118
SFI,Cementos La Cruz Sl,Cementos La Cruz Sl,Diversified Metals & Mining,Mining,38.209846,-1.008607,,17684,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,Mediterranean Sea (627),1,0.6776,0.6776,0.5951,0.35,0.9094,0.1795
SFI,Cementos La Union Sa,Cementos La Union Sa,Diversified Metals & Mining,Mining,39.474924,-0.561616,,17685,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Northeast Spain and Southern France Mediterranean forests,Mediterranean Sea (627),1,0.7186,0.5652,0.7186,0,1,0.3269
SFI,Cementos Molins Sa,Cementos Molins Sa,Diversified Metals & Mining,Mining,41.406692,1.998697,,17686,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Northeast Spain and Southern France Mediterranean forests,Mediterranean Sea (628),1,0.6597,0.9732,0.5307,0.3606,0.5539,0.6597
SFI,Cementos Pacasmayo Saa,Cementos Pacasmayo Saa,Diversified Metals & Mining,Mining,-7.407134,-79.554205,,17687,Peru,PER,Neotropic,Deserts & Xeric Shrublands,Sechura desert,South Pacific (348),1,0.8105,0.9402,0.8105,0.5186,0.7646,0.5662
SFI,Cementos Pacasmayo Saa,Cementos Pacasmayo Saa,Diversified Metals & Mining,Mining,-5.165161,-80.716113,,17688,Peru,PER,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Tumbes-Piura dry forests,South Pacific (348),1,0.7853,0.9002,0.7853,0,0.7395,0.4003
SFI,Cementos Pacasmayo Saa,Cementos Selva Sa,Diversified Metals & Mining,Mining,-5.996653,-77.273442,,17689,Peru,PER,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Peruvian Yungas,Ucayali & Maranon,1,0.883,0.9888,0.883,0.5183,0.3497,0.8513
SFI,Cementos Portland Valderrivas Sa,Cementos Portland Valderrivas Sa,Diversified Metals & Mining,Mining,42.874825,-4.15978,,17690,Spain,ESP,Palearctic,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Douro,1,0.7175,0.8421,0.7115,0.4855,0.7175,0.4902
SFI,Cementos Portland Valderrivas Sa,Cementos Portland Valderrivas Sa,Diversified Metals & Mining,Mining,40.244961,-3.474441,,17691,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,Tagus,1,0.8371,0.8371,0.5351,0.3184,1,0.1883
SFI,Cementos Portland Valderrivas Sa,Cementos Portland Valderrivas Sa,Diversified Metals & Mining,Mining,42.882983,-2.190187,,17692,Spain,ESP,Palearctic,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Ebro,1,0.6345,0.716,0.6345,0.3974,0.5,0.6136
SFI,Cementos Portland Valderrivas Sa,Cementos Portland Valderrivas Sa,Diversified Metals & Mining,Mining,41.941676,-4.46587,,17693,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Northwest Iberian montane forests,Douro,1,0.6988,0.6988,0.5073,0.451,0.75,0.1373
SFI,Cementos Portland Valderrivas Sa,Cementos Portland Valderrivas Sa,Diversified Metals & Mining,Mining,37.359736,-5.865094,,17694,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Southwest Iberian Mediterranean sclerophyllous and mixed forests,Guadalquivir,1,0.692,0.692,0.518,0.3634,1,0.4988
SFI,Cementos Portland Valderrivas Sa,Cementos Portland Valderrivas Sa,Diversified Metals & Mining,Mining,41.316271,1.729998,,17695,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Northeast Spain and Southern France Mediterranean forests,Mediterranean Sea (628),1,0.7987,0.7987,0.521,0.355,0.8989,0.574
SFI,Cementos Progreso Sa,Cementos Progreso Sa,Diversified Metals & Mining,Mining,14.667587,-90.496936,,17696,Guatemala,GTM,Neotropic,Tropical & Subtropical Coniferous Forests,Central American pine-oak forests,Motagua,1,0.7718,0.9324,0.7395,0.458,0.5,0.7718
SFI,Cementos Progreso Sa,Cementos Progreso Sa,Diversified Metals & Mining,Mining,14.735452,-90.703316,,17697,Guatemala,GTM,Neotropic,Tropical & Subtropical Coniferous Forests,Central American pine-oak forests,Motagua,1,0.7991,0.9596,0.7363,0.454,0.5,0.7991
SFI,Cementos Progreso Sa,Cementos Progreso Sa,Diversified Metals & Mining,Mining,14.813632,-90.278771,,17698,Guatemala,GTM,Neotropic,Tropical & Subtropical Coniferous Forests,Central American pine-oak forests,Motagua,1,0.7868,0.8938,0.7868,0.4783,0.5,0.7319
SFI,Cementos San Marcos,Cementos San Marcos,Diversified Metals & Mining,Mining,3.672945,-76.449871,,17699,Colombia,COL,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Cauca Valley dry forests,Magdalena,1,0.8504,0.9545,0.7473,0.4481,0.3371,0.8504
SFI,Cementos Tequendama Sa,Cementos Tequendama Sa,Diversified Metals & Mining,Mining,5.101159,-73.804703,,17700,Colombia,COL,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Magdalena Valley montane forests,Magdalena,1,0.7811,0.9931,0.7232,0.4808,0.25,0.7811
SFI,Cementownia Nowa Huta Sa,Cementownia Nowa Huta Sa,Diversified Metals & Mining,Mining,50.076716,20.116675,,17701,Poland,POL,Palearctic,Temperate Broadleaf & Mixed Forests,Central European mixed forests,Vistula,1,0.6218,0.6218,0.5699,0.3577,0.6464,0.4031
SFI,Cementownia Odra Sa,Cementownia Odra Sa,Diversified Metals & Mining,Mining,50.680898,17.913589,,17702,Poland,POL,Palearctic,Temperate Broadleaf & Mixed Forests,Central European mixed forests,Oder,1,0.6413,0.6413,0.5341,0.3985,0.6613,0.3966
SFI,Cementownia Warta Spolka Akcyjna,Cementownia Warta Spolka Akcyjna,Diversified Metals & Mining,Mining,51.104286,18.933526,,17703,Poland,POL,Palearctic,Temperate Broadleaf & Mixed Forests,Central European mixed forests,Oder,0,0.5504,0.0188,0.5504,0.389,0.75,0.3509
SFI,Cemex Sab De Cv,Cemex Falcon Llc,Diversified Metals & Mining,Mining,24.998572,55.134171,,17704,United Arab Emirates,ARE,Palearctic,Deserts & Xeric Shrublands,Arabian sand desert,Arabian Peninsula,1,0.6674,0.5036,0.6674,0.3585,0.7996,0.3195
SFI,Cemex Sab De Cv,Cemex Colombia Sa,Diversified Metals & Mining,Mining,4.308374,-75.099702,,17705,Colombia,COL,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Magdalena Valley dry forests,Magdalena,1,0.7581,0.8809,0.7268,0.497,0.3582,0.7581
SFI,Cemex Sab De Cv,Cemex Colombia Sa,Diversified Metals & Mining,Mining,7.825763,-72.500932,,17706,Colombia,COL,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Catatumbo moist forests,Catatumbo,1,0.7981,0.9404,0.7981,0.4673,0.4072,0.6291
SFI,Cemex Sab De Cv,Cemex Colombia Sa,Diversified Metals & Mining,Mining,6.549877,-74.798042,,17707,Colombia,COL,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Magdalena Valley montane forests,Magdalena,1,0.845,0.9589,0.7904,0.5339,0.3195,0.845
SFI,Cemex Sab De Cv,Cemex Colombia Sa,Diversified Metals & Mining,Mining,7.160759,-73.132779,,17708,Colombia,COL,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Magdalena Valley montane forests,Magdalena,1,0.7995,0.9817,0.7967,0.505,0.3861,0.7995
SFI,Lafargeholcim Ltd,Lafarge Africa Plc,Diversified Metals & Mining,Mining,6.902791,3.207143,,18809,Nigeria,NGA,Afrotropic,Tropical & Subtropical Moist Broadleaf Forests,Nigerian lowland forests,Gulf of Guinea,1,0.6732,0.2751,0.6732,0.4766,0.738,0.3115
SFI,Lafargeholcim Ltd,Lafarge Africa Plc,Diversified Metals & Mining,Mining,4.981631,8.325949,,18810,Nigeria,NGA,Afrotropic,Tropical & Subtropical Moist Broadleaf Forests,Cross-Sanaga-Bioko coastal forests,Gulf of Guinea,1,0.6801,0.6057,0.7489,0.5096,0.6801,0.6244
SFI,Lafargeholcim Ltd,Holcim Nicaragua Sa,Diversified Metals & Mining,Mining,12.276255,-86.500882,,18811,Nicaragua,NIC,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Central American dry forests,San Juan,1,0.7117,0.7293,0.7117,0.4122,0.6533,0.6383
SFI,Lafargeholcim Ltd,Holcim Philippines Inc,Diversified Metals & Mining,Mining,14.898089,121.07531,,18812,Philippines,PHL,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Luzon rain forests,Luzon Islands Group (554),1,0.7938,0.8611,0.6423,0.3618,0.7938,0.6867
